"main_sound","level","hanja","meaning","radical","strokes","total_strokes","unicode_decimal","unicode_hex","unicode_escape"
"단","4급Ⅱ","檀","[[['박달나무'], ['단']]]","木","13","17","27264","6A80","U+6A80"
"단","4급Ⅱ","端","[[['끝'], ['단']]]","立","9","14","31471","7AEF","U+7AEF"
"단","4급","段","[[['층계'], ['단']]]","殳","5","9","27573","6BB5","U+6BB5"
"단","3급Ⅱ","旦","[[['아침'], ['단']]]","日","1","5","26086","65E6","U+65E6"
"단","3급Ⅱ","但","[[['다만'], ['단']]]","人","5","7","20294","4F46","U+4F46"
"단","3급Ⅱ","丹","[[['붉을'], ['단']]]","丶","3","4","20025","4E39","U+4E39"
"단","2급","鍛","[[['쇠불릴'], ['단']]]","金","9","17","37723","935B","U+935B"
"단","2급","湍","[[['여울'], ['단']]]","水","9","12","28237","6E4D","U+6E4D"
"단","1급","蛋","[[['새알'], ['단']]]","虫","5","11","34507","86CB","U+86CB"
"단","1급","簞","[[['소쿠리'], ['단']]]","竹","12","18","31774","7C1E","U+7C1E"
"단","1급","緞","[[['비단'], ['단']]]","糸","9","15","32222","7DDE","U+7DDE"
"단","특급Ⅱ","亶","[[['진실로'], ['단']]]","亠","11","13","20150","4EB6","U+4EB6"
"단","특급Ⅱ","彖","[[['판단할'], ['단']]]","彐","6","9","24406","5F56","U+5F56"
"단","특급Ⅱ","袒","[[['옷벗어멜'], ['단']]]","衣","5","10","34962","8892","U+8892"
"단","특급Ⅱ","鄲","[[['한단'], ['단']]]","邑","12","15","37170","9132","U+9132"
"단","특급","漙","[[['이슬많을'], ['단']]]","水","11","14","28441","6F19","U+6F19"
"단","특급","慱","[[['근심할'], ['단']]]","心","11","14","24945","6171","U+6171"
"단","특급","襢","[[['웃통벗을'], ['단']], [['흰베'], ['전']]]","衣","13","18","35170","8962","U+8962"
"단","특급","癉","[[['앓을'], ['단']]]","疒","12","17","30281","7649","U+7649"
"단","특급","煅","[[['쇠불릴'], ['단']]]","火","9","13","28997","7145","U+7145"
"달","4급Ⅱ","達","[[['통달할'], ['달']]]","辵","9","13","36948","9054","U+9054"
"달","1급","撻","[[['때릴'], ['달']]]","手","13","16","25787","64BB","U+64BB"
"달","1급","疸","[[['황달'], ['달']]]","疒","5","10","30136","75B8","U+75B8"
"달","특급Ⅱ","獺","[[['수달'], ['달']]]","犬","16","19","29562","737A","U+737A"
"달","특급Ⅱ","澾","[[['미끄러울'], ['달']]]","水","13","16","28606","6FBE","U+6FBE"
"달","특급","怛","[[['슬플'], ['달']]]","心","5","8","24603","601B","U+601B"
"달","특급","闥","[[['궐문'], ['달']]]","門","13","21","38373","95E5","U+95E5"
"담","5급","談","[[['말씀'], ['담']]]","言","8","15","35527","8AC7","U+8AC7"
"담","4급Ⅱ","擔","[[['멜'], ['담']]]","手","13","16","25812","64D4","U+64D4"
"담","3급Ⅱ","淡","[[['맑을'], ['담']]]","水","8","11","28129","6DE1","U+6DE1"
"담","2급","潭","[[['못[池]'], ['담']]]","水","12","15","28525","6F6D","U+6F6D"
"담","2급","膽","[[['쓸개'], ['담']]]","肉","13","17","33213","81BD","U+81BD"
"담","1급","憺","[[['참담할'], ['담']]]","心","13","16","25018","61BA","U+61BA"
"담","1급","曇","[[['흐릴'], ['담']]]","日","12","16","26311","66C7","U+66C7"
"담","1급","澹","[[['맑을'], ['담']]]","水","13","16","28601","6FB9","U+6FB9"
"담","1급","痰","[[['가래'], ['담']]]","疒","8","13","30192","75F0","U+75F0"
"담","1급","譚","[[['클', '말씀'], ['담']]]","言","12","19","35674","8B5A","U+8B5A"
"담","특급Ⅱ","錟","[[['창'], ['담']]]","金","8","16","37663","931F","U+931F"
"담","특급Ⅱ","坍","[[['무너질'], ['담']]]","土","4","7","22349","574D","U+574D"
"담","특급Ⅱ","啖","[[['씹을'], ['담']]]","口","8","11","21846","5556","U+5556"
"담","특급Ⅱ","覃","[[['깊을'], ['담']]]","襾","6","12","35203","8983","U+8983"
"담","특급Ⅱ","蕁","[[['지모'], ['담']], [['쐐기풀'], ['심']]]","艸","12","16","34113","8541","U+8541"
"담","특급Ⅱ","聃","[[['귓바퀴없을'], ['담']]]","耳","5","11","32835","8043","U+8043"
"담","특급Ⅱ","湛","[[['즐길'], ['담']], [['잠길'], ['잠']]]","水","9","12","28251","6E5B","U+6E5B"
"담","특급","惔","[[['속탈'], ['담']]]","心","8","11","24788","60D4","U+60D4"
"담","특급","萏","[[['연봉오리'], ['담']]]","艸","8","12","33807","840F","U+840F"
"담","특급","餤","[[['먹을'], ['담']]]","食","8","17","39204","9924","U+9924"
"담","특급","驔","[[['정강이흰말'], ['담']]]","馬","12","22","39508","9A54","U+9A54"
"담","특급","髧","[[['머리늘어질'], ['담']]]","髟","4","14","39655","9AE7","U+9AE7"
"담","특급","耼","[[['귓바퀴없을'], ['담']]]","耳","4","10","32828","803C","U+803C"
"담","특급","菼","[[['달'], ['담']]]","艸","8","12","33788","83FC","U+83FC"
"담","특급","窞","[[['구덩이'], ['담']]]","穴","8","13","31390","7A9E","U+7A9E"
"담","특급","黮","[[['검을'], ['담']], [['오디'], ['심']]]","黑","9","21","40686","9EEE","U+9EEE"
"답","7급Ⅱ","答","[[['대답'], ['답']]]","竹","6","12","31572","7B54","U+7B54"
"답","3급Ⅱ","踏","[[['밟을'], ['답']]]","足","8","15","36367","8E0F","U+8E0F"
"답","3급","畓","[[['논'], ['답']]]","田","4","9","30035","7553","U+7553"
"답","1급","遝","[[['뒤섞일'], ['답']]]","辵","10","14","36957","905D","U+905D"
"답","특급Ⅱ","沓","[[['겹칠'], ['답']]]","水","4","8","27795","6C93","U+6C93"
"당","6급Ⅱ","堂","[[['집'], ['당']]]","土","8","11","22530","5802","U+5802"
"당","5급Ⅱ","當","[[['마땅'], ['당']]]","田","8","13","30070","7576","U+7576"
"당","4급Ⅱ","黨","[[['무리'], ['당']]]","黑","8","20","40680","9EE8","U+9EE8"
"당","3급Ⅱ","糖","[[['엿'], ['당']]]","米","10","16","31958","7CD6","U+7CD6"
"당","3급Ⅱ","唐","[[['당나라', '당황할'], ['당']]]","口","7","10","21776","5510","U+5510"
"당","2급","塘","[[['못[池]'], ['당']]]","土","10","13","22616","5858","U+5858"
"당","1급","撞","[[['칠'], ['당']]]","手","12","15","25758","649E","U+649E"
"당","1급","棠","[[['아가위'], ['당']]]","木","8","12","26848","68E0","U+68E0"
"당","1급","螳","[[['버마재비(사마귀)'], ['당']]]","虫","11","17","34739","87B3","U+87B3"
"당","특급Ⅱ","戇","[[['어리석을'], ['당']]]","心","24","28","25095","6207","U+6207"
"당","특급Ⅱ","幢","[[['기'], ['당']]]","巾","12","15","24162","5E62","U+5E62"
"당","특급","儻","[[['고상할', '구차할'], ['당']]]","人","20","22","20795","513B","U+513B"
"당","특급","鏜","[[['종고소리'], ['당']]]","金","11","19","37852","93DC","U+93DC"
"당","특급","鐺","[[['목쇠사슬'], ['당']], [['노구'], ['쟁']]]","金","13","21","37946","943A","U+943A"
"당","특급","螗","[[['씽씽매미'], ['당']]]","虫","10","16","34711","8797","U+8797"
"당","특급","倘","[[['만일'], ['당']], [['노닐'], ['상']]]","人","8","10","20504","5018","U+5018"
"대","8급","大","[[['큰'], ['대']]]","大","0","3","22823","5927","U+5927"
"대","6급Ⅱ","代","[[['대신할'], ['대']]]","人","3","5","20195","4EE3","U+4EE3"
"대","6급Ⅱ","對","[[['대할'], ['대']]]","寸","11","14","23565","5C0D","U+5C0D"
"대","6급","待","[[['기다릴'], ['대']]]","彳","6","9","24453","5F85","U+5F85"
"대","4급Ⅱ","帶","[[['띠'], ['대']]]","巾","8","11","24118","5E36","U+5E36"
"대","4급Ⅱ","隊","[[['무리'], ['대']]]","阜","9","12","38538","968A","U+968A"
"대","3급Ⅱ","臺","[[['대'], ['대']]]","至","8","14","33274","81FA","U+81FA"
"대","3급Ⅱ","貸","[[['빌릴', '뀔'], ['대']]]","貝","5","12","36024","8CB8","U+8CB8"
"대","2급","戴","[[['일[首荷]'], ['대']]]","戈","13","17","25140","6234","U+6234"
"대","2급","垈","[[['집터'], ['대']]]","土","5","8","22408","5788","U+5788"
"대","1급","擡","[[['들[擧]'], ['대']]]","手","14","17","25825","64E1","U+64E1"
"대","1급","袋","[[['자루'], ['대']]]","衣","5","11","34955","888B","U+888B"
"대","특급Ⅱ","黛","[[['눈썹그릴'], ['대']]]","黑","5","17","40667","9EDB","U+9EDB"
"대","특급Ⅱ","岱","[[['산이름'], ['대']]]","山","5","8","23729","5CB1","U+5CB1"
"대","특급Ⅱ","坮","[[['돈대'], ['대']]]","土","5","8","22382","576E","U+576E"
"대","특급Ⅱ","玳","[[['대모(玳瑁)'], ['대']]]","玉","5","9","29619","73B3","U+73B3"
"대","특급","祋","[[['창'], ['대']]]","示","4","9","31051","794B","U+794B"
"대","특급","譈","[[['원망할'], ['대']]]","言","12","19","35656","8B48","U+8B48"
"대","특급","懟","[[['원망할'], ['대']]]","心","14","18","25055","61DF","U+61DF"
"대","특급","憝","[[['원망할', '악할'], ['대']]]","心","12","16","24989","619D","U+619D"
"덕","5급Ⅱ","德","[[['큰'], ['덕']]]","彳","12","15","24503","5FB7","U+5FB7"
"덕","2급","悳","[[['큰[德]'], ['덕']]]","心","8","12","24755","60B3","U+60B3"
"도","7급Ⅱ","道","[[['길'], ['도']]]","辵","9","13","36947","9053","U+9053"
"도","6급Ⅱ","圖","[[['그림'], ['도']]]","囗","11","14","22294","5716","U+5716"
"도","6급","度","[[['법도'], ['도']], [['헤아릴'], ['탁']]]","广","6","9","24230","5EA6","U+5EA6"
"도","5급Ⅱ","到","[[['이를'], ['도']]]","刀","6","8","21040","5230","U+5230"
"도","5급","都","[[['도읍'], ['도']]]","邑","9","12","37117","90FD","U+90FD"
"도","5급","島","[[['섬'], ['도']]]","山","7","10","23798","5CF6","U+5CF6"
"도","4급Ⅱ","導","[[['인도할'], ['도']]]","寸","13","16","23566","5C0E","U+5C0E"
"도","4급","徒","[[['무리'], ['도']]]","彳","7","10","24466","5F92","U+5F92"
"도","4급","盜","[[['도둑'], ['도']]]","皿","7","12","30428","76DC","U+76DC"
"도","4급","逃","[[['도망할'], ['도']]]","辵","6","10","36867","9003","U+9003"
"도","3급Ⅱ","渡","[[['건널'], ['도']]]","水","9","12","28193","6E21","U+6E21"
"도","3급Ⅱ","桃","[[['복숭아'], ['도']]]","木","6","10","26691","6843","U+6843"
"도","3급Ⅱ","倒","[[['넘어질'], ['도']]]","人","8","10","20498","5012","U+5012"
"도","3급Ⅱ","陶","[[['질그릇'], ['도']]]","阜","8","11","38518","9676","U+9676"
"도","3급Ⅱ","途","[[['길[行中]'], ['도']]]","辵","7","11","36884","9014","U+9014"
"도","3급Ⅱ","刀","[[['칼'], ['도']]]","刀","0","2","20992","5200","U+5200"
"도","3급","跳","[[['뛸'], ['도']]]","足","6","13","36339","8DF3","U+8DF3"
"도","3급","挑","[[['돋울'], ['도']]]","手","6","9","25361","6311","U+6311"
"도","3급","塗","[[['칠할'], ['도']]]","土","10","13","22615","5857","U+5857"
"도","3급","稻","[[['벼'], ['도']]]","禾","10","15","31291","7A3B","U+7A3B"
"도","2급","悼","[[['슬퍼할'], ['도']]]","心","8","11","24764","60BC","U+60BC"
"도","2급","燾","[[['비칠'], ['도']]]","火","14","18","29182","71FE","U+71FE"
"도","1급","搗","[[['찧을'], ['도']]]","手","10","13","25623","6417","U+6417"
"도","1급","鍍","[[['도금할'], ['도']]]","金","9","17","37709","934D","U+934D"
"도","1급","蹈","[[['밟을'], ['도']]]","足","10","17","36424","8E48","U+8E48"
"도","1급","賭","[[['내기'], ['도']]]","貝","9","16","36077","8CED","U+8CED"
"도","1급","萄","[[['포도'], ['도']]]","艸","8","12","33796","8404","U+8404"
"도","1급","禱","[[['빌'], ['도']]]","示","14","19","31153","79B1","U+79B1"
"도","1급","睹","[[['볼'], ['도']]]","目","9","14","30585","7779","U+7779"
"도","1급","濤","[[['물결'], ['도']]]","水","14","17","28644","6FE4","U+6FE4"
"도","1급","屠","[[['죽일'], ['도']]]","尸","9","12","23648","5C60","U+5C60"
"도","1급","淘","[[['쌀일'], ['도']]]","水","8","11","28120","6DD8","U+6DD8"
"도","1급","掉","[[['흔들'], ['도']]]","手","8","11","25481","6389","U+6389"
"도","1급","堵","[[['담'], ['도']]]","土","9","12","22581","5835","U+5835"
